Placa;Data Posicao;Velocidade;Ignicao;Bloqueio;Bateria;Rua;Cidade;Estado;Latitude/Longitute;Memoria;Odometro;RPM;Temperatura;Temperatura;Satelite;Alerta Interno;Sinal GPS
ITG7322;25/01/2018 19:43:41;0;Desligada;Nao;26;Retorno;Rio Grande;RS;-32.0761,-52.2606;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:43:19;0;Ligada;Nao;27;Retorno;Rio Grande;RS;-32.0761,-52.2606;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:41:19;73;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.0778,-52.2734;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:39:19;0;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.0838,-52.2872;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:39:08;0;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.0838,-52.2872;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:37:08;0;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.0838,-52.2872;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:35:08;0;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.0838,-52.2872;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:33:08;0;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.0838,-52.2872;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:32:01;73;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.0862,-52.2931;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:30:01;84;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.0973,-52.3193;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:28:01;83;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.1093,-52.3454;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:26:01;83;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.1271,-52.3664;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:24:01;84;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.1459,-52.3862;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:22:01;83;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.1647,-52.4061;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:20:01;84;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.1834,-52.4260;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:18:01;84;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.2022,-52.4459;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:16:01;83;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.2210,-52.4658;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:14:01;84;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.2398,-52.4857;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:12:01;83;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.2585,-52.5056;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:10:01;83;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.2772,-52.5255;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:08:01;84;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.3013,-52.5336;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:06:01;84;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.3260,-52.5397;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:04:01;84;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.3508,-52.5458;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 19:02:01;83;Ligada;Nao;28;Rod BR-471;Rio Grande;RS;-32.3755,-52.5519;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:58:01;83;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.4249,-52.5641;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:56:01;83;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.4497,-52.5702;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:54:01;83;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.4744,-52.5764;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:52:01;79;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.4979,-52.5775;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:50:01;87;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.5159,-52.5578;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:48:01;67;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.5344,-52.5383;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:46:01;84;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.5527,-52.5477;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:44:02;72;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.5718,-52.5591;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:42:02;81;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.5946,-52.5673;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:40:02;84;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.6150,-52.5746;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:38:02;84;Ligada;Nao;27;Rod BR-471;Rio Grande;RS;-32.6401,-52.5836;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:36:02;79;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.6649,-52.5901;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:34:02;88;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.6804,-52.6021;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:32:02;81;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.6994,-52.6204;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:30:02;72;Ligada;Nao;28;Rod BR-471;Santa Vitória do Palmar;RS;-32.7200,-52.6324;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:28:02;88;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.7435,-52.6447;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:26:02;86;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.7677,-52.6564;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:24:02;86;Ligada;Nao;27;Estr P/ Sta Vitória do Palmar;Santa Vitória do Palmar;RS;-32.7911,-52.6701;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:22:02;86;Ligada;Nao;27;Estr P/ Sta Vitória do Palmar;Santa Vitória do Palmar;RS;-32.8137,-52.6855;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:20:02;85;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.8365,-52.6956;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:18:02;85;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.8604,-52.7075;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:16:02;81;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.8835,-52.7202;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:14:02;86;Ligada;Nao;28;Rod BR-471;Santa Vitória do Palmar;RS;-32.9061,-52.7326;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:12:02;84;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.9254,-52.7519;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:10:02;69;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.9422,-52.7688;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:08:02;84;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.9624,-52.7869;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:06:02;85;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-32.9821,-52.8061;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:04:02;85;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.0018,-52.8254;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:02:02;84;Ligada;Nao;28;Rod BR-471;Santa Vitória do Palmar;RS;-33.0215,-52.8447;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 18:00:02;84;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.0418,-52.8631;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:58:02;84;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.0626,-52.8807;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:56:02;84;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.0828,-52.8992;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:54:02;84;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.1031,-52.9178;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:52:02;85;Ligada;Nao;27;Estr P/ Rio Grande;Santa Vitória do Palmar;RS;-33.1216,-52.9384;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:50:02;86;Ligada;Nao;28;Estr P/ Sta Vitória do Palmar;Santa Vitória do Palmar;RS;-33.1351,-52.9562;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:48:02;86;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.1535,-52.9777;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:46:02;85;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.1719,-52.9992;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:44:02;86;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.1903,-53.0208;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:42:02;86;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.2103,-53.0400;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:40:02;85;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.2315,-53.0573;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:38:02;86;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.2503,-53.0785;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:36:03;85;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.2709,-53.0956;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:34:03;78;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.2948,-53.1069;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:32:03;83;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.3132,-53.1263;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:30:03;82;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.3320,-53.1462;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:28:03;84;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.3513,-53.1666;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:26:03;83;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.3699,-53.1863;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:24:03;75;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.3887,-53.2061;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:22:03;70;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.4052,-53.2236;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:20:03;79;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.4227,-53.2409;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:18:03;73;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.4401,-53.2581;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:16:03;56;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.4557,-53.2735;Sim;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:14:03;75;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.4691,-53.2868;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:12:03;88;Ligada;Nao;27;Rod BR-471;Santa Vitória do Palmar;RS;-33.4885,-53.3060;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:10:03;88;Ligada;Nao;28;Rod BR-471;Santa Vitória do Palmar;RS;-33.5085,-53.3253;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:08:03;48;Ligada;Nao;28;Rod BR-471;Santa Vitória do Palmar;RS;-33.5263,-53.3413;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:06:03;28;Ligada;Nao;28;R Justino Monte Anacker;Santa Vitória do Palmar;RS;-33.5295,-53.3482;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:04:04;7;Ligada;Nao;28;R Tancredo Blotta;Santa Vitória do Palmar;RS;-33.5292,-53.3509;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:02:17;0;Ligada;Nao;24;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:02:10;0;Ligada;Nao;24;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 17:01:48;0;Desligada;Nao;25;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:58:59;0;Desligada;Nao;24;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:54:59;0;Desligada;Nao;25;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:54:08;0;Desligada;Nao;25;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:50:08;0;Desligada;Nao;25;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:48:39;0;Desligada;Nao;25;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:44:39;0;Desligada;Nao;25;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:40:39;0;Desligada;Nao;25;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:36:39;0;Desligada;Nao;25;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:32:39;0;Desligada;Nao;25;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:28:39;0;Desligada;Nao;25;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:24:39;0;Desligada;Nao;25;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:20:40;0;Desligada;Nao;26;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:20:24;0;Desligada;Nao;26;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:20:17;0;Desligada;Nao;26;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:20:16;0;Ligada;Nao;26;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:20:10;0;Desligada;Nao;27;Rua Tancredo Blota;Santa Vitória do Palmar;RS;-33.5290,-53.3515;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:19:17;10;Ligada;Nao;28;R Saquarembo;Santa Vitória do Palmar;RS;-33.5282,-53.3513;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:17:17;0;Ligada;Nao;24;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:17:13;0;Ligada;Nao;24;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:16:57;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:16:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:12:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:08:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:04:05;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:04:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 16:00:04;0;Desligada;Nao;24;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:56:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:52:04;0;Desligada;Nao;24;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:48:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:44:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:40:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:36:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:32:04;0;Desligada;Nao;24;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:28:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:24:04;0;Desligada;Nao;24;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:20:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:16:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:12:04;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:08:05;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:04:06;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 15:01:41;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:57:41;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:53:56;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:49:56;0;Desligada;Nao;24;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:49:21;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:45:21;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:41:21;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:37:21;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:33:21;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:29:21;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:26:16;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:24:05;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:20:05;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:16:05;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:12:05;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:08:05;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:04:06;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 14:02:41;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 13:58:42;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 13:58:27;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 13:57:50;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 13:53:50;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 13:49:50;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
ITG7322;25/01/2018 13:45:50;0;Desligada;Nao;25;Tv Dezesseis;Santa Vitória do Palmar;RS;-33.5297,-53.3468;Nao;0;;-125;-125;Nao;Nao;Valido
